City,Year,Month,ARI_Type,Temperature_C,Humidity_%,Rainfall_mm,Cases
Pila,2023,3,Bronchitis,27.9,81,68,61
Pila,2023,3,Asthma,27.9,81,68,197
Pila,2023,3,Common Cold,27.9,81,68,193
Liliw,2023,3,Influenza,28.4,77,56,184
Liliw,2023,3,Pneumonia,28.4,77,56,125
Liliw,2023,3,Bronchitis,28.4,77,56,101
Liliw,2023,3,Asthma,28.4,77,56,73
Liliw,2023,3,Common Cold,28.4,77,56,162
Nagcarlan,2023,3,Influenza,27.8,78,64,147
Nagcarlan,2023,3,Pneumonia,27.8,78,64,75
Nagcarlan,2023,3,Bronchitis,27.8,78,64,122
Nagcarlan,2023,3,Asthma,27.8,78,64,81
Nagcarlan,2023,3,Common Cold,27.8,78,64,415
Majayjay,2023,3,Influenza,27.6,80,62,79
Majayjay,2023,3,Pneumonia,27.6,80,62,198
Majayjay,2023,3,Bronchitis,27.6,80,62,122
Majayjay,2023,3,Asthma,27.6,80,62,176
Majayjay,2023,3,Common Cold,27.6,80,62,131
Siniloan,2023,3,Influenza,28.4,75,37,67
Siniloan,2023,3,Pneumonia,28.4,75,37,66
Siniloan,2023,3,Bronchitis,28.4,75,37,80
Siniloan,2023,3,Asthma,28.4,75,37,170
Siniloan,2023,3,Common Cold,28.4,75,37,100
Famy,2023,3,Influenza,28.6,79,49,184
Famy,2023,3,Pneumonia,28.6,79,49,190
Famy,2023,3,Bronchitis,28.6,79,49,39
Famy,2023,3,Asthma,28.6,79,49,110
Famy,2023,3,Common Cold,28.6,79,49,241
Mabitac,2023,3,Influenza,27.4,77,24,225
Mabitac,2023,3,Pneumonia,27.4,77,24,32
Mabitac,2023,3,Bronchitis,27.4,77,24,94
Mabitac,2023,3,Asthma,27.4,77,24,107
Mabitac,2023,3,Common Cold,27.4,77,24,259
Rizal,2023,3,Influenza,27.5,83,26,138
Rizal,2023,3,Pneumonia,27.5,83,26,121
Rizal,2023,3,Bronchitis,27.5,83,26,22
Rizal,2023,3,Asthma,27.5,83,26,67
Rizal,2023,3,Common Cold,27.5,83,26,389
Alaminos,2023,3,Influenza,28.3,80,72,229
Alaminos,2023,3,Pneumonia,28.3,80,72,70
Alaminos,2023,3,Bronchitis,28.3,80,72,112
Alaminos,2023,3,Asthma,28.3,80,72,136
Alaminos,2023,3,Common Cold,28.3,80,72,180
Pangil,2023,3,Influenza,28.9,78,31,133
Pangil,2023,3,Pneumonia,28.9,78,31,119
Pangil,2023,3,Bronchitis,28.9,78,31,90
Pangil,2023,3,Asthma,28.9,78,31,144
Pangil,2023,3,Common Cold,28.9,78,31,156
Kalayaan,2023,3,Influenza,27.7,76,57,162
Kalayaan,2023,3,Pneumonia,27.7,76,57,182
Kalayaan,2023,3,Bronchitis,27.7,76,57,33
Kalayaan,2023,3,Asthma,27.7,76,57,76
Kalayaan,2023,3,Common Cold,27.7,76,57,277
Cavinti,2023,3,Influenza,27.1,79,26,223
Cavinti,2023,3,Pneumonia,27.1,79,26,174
Cavinti,2023,3,Bronchitis,27.1,79,26,132
Cavinti,2023,3,Asthma,27.1,79,26,124
Cavinti,2023,3,Common Cold,27.1,79,26,445
Biñan,2023,4,Influenza,30.5,77,82,95
Biñan,2023,4,Pneumonia,30.5,77,82,165
Biñan,2023,4,Bronchitis,30.5,77,82,58
Biñan,2023,4,Asthma,30.5,77,82,192
Biñan,2023,4,Common Cold,30.5,77,82,449
Cabuyao,2023,4,Influenza,29.7,73,72,163
Cabuyao,2023,4,Pneumonia,29.7,73,72,151
Cabuyao,2023,4,Bronchitis,29.7,73,72,114
Cabuyao,2023,4,Asthma,29.7,73,72,45
Cabuyao,2023,4,Common Cold,29.7,73,72,222
Calamba,2023,4,Influenza,30.1,77,54,146
Calamba,2023,4,Pneumonia,30.1,77,54,85
Calamba,2023,4,Bronchitis,30.1,77,54,40
Calamba,2023,4,Asthma,30.1,77,54,73
Calamba,2023,4,Common Cold,30.1,77,54,209
San Pedro,2023,4,Influenza,30.2,78,87,64
San Pedro,2023,4,Pneumonia,30.2,78,87,104
San Pedro,2023,4,Bronchitis,30.2,78,87,79
San Pedro,2023,4,Asthma,30.2,78,87,171
San Pedro,2023,4,Common Cold,30.2,78,87,438
Sta. Rosa,2023,4,Influenza,29.5,74,83,285
Sta. Rosa,2023,4,Pneumonia,29.5,74,83,116
Sta. Rosa,2023,4,Bronchitis,29.5,74,83,95
Sta. Rosa,2023,4,Asthma,29.5,74,83,77
Sta. Rosa,2023,4,Common Cold,29.5,74,83,251
San Pablo,2023,4,Influenza,29.3,76,77,76
San Pablo,2023,4,Pneumonia,29.3,76,77,118
San Pablo,2023,4,Bronchitis,29.3,76,77,44
San Pablo,2023,4,Asthma,29.3,76,77,141
San Pablo,2023,4,Common Cold,29.3,76,77,451
Santa Cruz,2023,4,Influenza,30.6,76,64,254
Santa Cruz,2023,4,Pneumonia,30.6,76,64,188
Santa Cruz,2023,4,Bronchitis,30.6,76,64,80
Santa Cruz,2023,4,Asthma,30.6,76,64,42
Santa Cruz,2023,4,Common Cold,30.6,76,64,302
Bay,2023,4,Influenza,29.8,79,53,168
Bay,2023,4,Pneumonia,29.8,79,53,145
Bay,2023,4,Bronchitis,29.8,79,53,89
Bay,2023,4,Asthma,29.8,79,53,60
Bay,2023,4,Common Cold,29.8,79,53,193
Los Baños,2023,4,Influenza,29.4,74,95,249
Los Baños,2023,4,Pneumonia,29.4,74,95,46
Los Baños,2023,4,Bronchitis,29.4,74,95,64
Los Baños,2023,4,Asthma,29.4,74,95,150
Los Baños,2023,4,Common Cold,29.4,74,95,320
Victoria,2023,4,Influenza,30.3,78,69,199
Victoria,2023,4,Pneumonia,30.3,78,69,32
Victoria,2023,4,Bronchitis,30.3,78,69,25
Victoria,2023,4,Asthma,30.3,78,69,207
Victoria,2023,4,Common Cold,30.3,78,69,431
Pagsanjan,2023,4,Influenza,29.0,75,61,132
Pagsanjan,2023,4,Pneumonia,29.0,75,61,185
Pagsanjan,2023,4,Bronchitis,29.0,75,61,74
Pagsanjan,2023,4,Asthma,29.0,75,61,205
Pagsanjan,2023,4,Common Cold,29.0,75,61,378
Pakil,2023,4,Influenza,30.0,77,60,267
Pakil,2023,4,Pneumonia,30.0,77,60,135
Pakil,2023,4,Bronchitis,30.0,77,60,76
Pakil,2023,4,Asthma,30.0,77,60,131
Pakil,2023,4,Common Cold,30.0,77,60,371
Paete,2023,4,Influenza,30.4,74,43,239
Paete,2023,4,Pneumonia,30.4,74,43,48
Paete,2023,4,Bronchitis,30.4,74,43,55
Paete,2023,4,Asthma,30.4,74,43,151
Paete,2023,4,Common Cold,30.4,74,43,328
Pila,2023,4,Influenza,29.6,73,74,137
Pila,2023,4,Pneumonia,29.6,73,74,188
Pila,2023,4,Bronchitis,29.6,73,74,41
Pila,2023,4,Asthma,29.6,73,74,126
Pila,2023,4,Common Cold,29.6,73,74,396
Liliw,2023,4,Influenza,29.1,76,51,151
Liliw,2023,4,Pneumonia,29.1,76,51,51
Liliw,2023,4,Bronchitis,29.1,76,51,37
Liliw,2023,4,Asthma,29.1,76,51,41
Liliw,2023,4,Common Cold,29.1,76,51,193
Nagcarlan,2023,4,Influenza,29.9,75,77,78
Nagcarlan,2023,4,Pneumonia,29.9,75,77,159
Nagcarlan,2023,4,Bronchitis,29.9,75,77,126
Nagcarlan,2023,4,Asthma,29.9,75,77,143
Nagcarlan,2023,4,Common Cold,29.9,75,77,369
Majayjay,2023,4,Influenza,29.8,79,72,83
Majayjay,2023,4,Pneumonia,29.8,79,72,185
Majayjay,2023,4,Bronchitis,29.8,79,72,94
Majayjay,2023,4,Asthma,29.8,79,72,220
Majayjay,2023,4,Common Cold,29.8,79,72,371
Siniloan,2023,4,Influenza,31.0,81,87,184
Siniloan,2023,4,Pneumonia,31.0,81,87,42
Siniloan,2023,4,Bronchitis,31.0,81,87,29
Siniloan,2023,4,Asthma,31.0,81,87,82
Siniloan,2023,4,Common Cold,31.0,81,87,209
Famy,2023,4,Influenza,29.8,82,38,55
Famy,2023,4,Pneumonia,29.8,82,38,135
Famy,2023,4,Bronchitis,29.8,82,38,52
Famy,2023,4,Asthma,29.8,82,38,108
Famy,2023,4,Common Cold,29.8,82,38,325
Mabitac,2023,4,Influenza,29.8,78,41,72
Mabitac,2023,4,Pneumonia,29.8,78,41,75
Mabitac,2023,4,Bronchitis,29.8,78,41,33
Mabitac,2023,4,Asthma,29.8,78,41,197
Mabitac,2023,4,Common Cold,29.8,78,41,204
Rizal,2023,4,Influenza,30.8,77,96,274
Rizal,2023,4,Pneumonia,30.8,77,96,144
Rizal,2023,4,Bronchitis,30.8,77,96,73
Rizal,2023,4,Asthma,30.8,77,96,214
Rizal,2023,4,Common Cold,30.8,77,96,276
Alaminos,2023,4,Influenza,30.3,77,80,64
Alaminos,2023,4,Pneumonia,30.3,77,80,143
Alaminos,2023,4,Bronchitis,30.3,77,80,24
Alaminos,2023,4,Asthma,30.3,77,80,56
Alaminos,2023,4,Common Cold,30.3,77,80,191
Pangil,2023,4,Influenza,29.3,78,99,188
Pangil,2023,4,Pneumonia,29.3,78,99,187
Pangil,2023,4,Bronchitis,29.3,78,99,109
Pangil,2023,4,Asthma,29.3,78,99,152
Pangil,2023,4,Common Cold,29.3,78,99,391
Kalayaan,2023,4,Influenza,29.4,79,45,147
Kalayaan,2023,4,Pneumonia,29.4,79,45,89
Kalayaan,2023,4,Bronchitis,29.4,79,45,109
Kalayaan,2023,4,Asthma,29.4,79,45,61
Kalayaan,2023,4,Common Cold,29.4,79,45,123
Cavinti,2023,4,Influenza,30.9,74,80,102
Cavinti,2023,4,Pneumonia,30.9,74,80,42
Cavinti,2023,4,Bronchitis,30.9,74,80,97
Cavinti,2023,4,Asthma,30.9,74,80,134
Cavinti,2023,4,Common Cold,30.9,74,80,427
Biñan,2023,5,Influenza,31.3,77,83,89
Biñan,2023,5,Pneumonia,31.3,77,83,189
Biñan,2023,5,Bronchitis,31.3,77,83,95
Biñan,2023,5,Asthma,31.3,77,83,210
Biñan,2023,5,Common Cold,31.3,77,83,151
Cabuyao,2023,5,Influenza,30.0,75,116,55
Cabuyao,2023,5,Pneumonia,30.0,75,116,82
Cabuyao,2023,5,Bronchitis,30.0,75,116,20
Cabuyao,2023,5,Asthma,30.0,75,116,68
Cabuyao,2023,5,Common Cold,30.0,75,116,191
Calamba,2023,5,Influenza,29.8,77,84,108
Calamba,2023,5,Pneumonia,29.8,77,84,170
Calamba,2023,5,Bronchitis,29.8,77,84,64
Calamba,2023,5,Asthma,29.8,77,84,213
Calamba,2023,5,Common Cold,29.8,77,84,477
San Pedro,2023,5,Influenza,30.1,79,127,188
San Pedro,2023,5,Pneumonia,30.1,79,127,75
San Pedro,2023,5,Bronchitis,30.1,79,127,49
San Pedro,2023,5,Asthma,30.1,79,127,236
San Pedro,2023,5,Common Cold,30.1,79,127,362
Sta. Rosa,2023,5,Influenza,31.2,79,124,110
Sta. Rosa,2023,5,Pneumonia,31.2,79,124,55
Sta. Rosa,2023,5,Bronchitis,31.2,79,124,126
Sta. Rosa,2023,5,Asthma,31.2,79,124,146
Sta. Rosa,2023,5,Common Cold,31.2,79,124,220
San Pablo,2023,5,Influenza,30.2,71,110,227
San Pablo,2023,5,Pneumonia,30.2,71,110,146
San Pablo,2023,5,Bronchitis,30.2,71,110,138
San Pablo,2023,5,Asthma,30.2,71,110,194
San Pablo,2023,5,Common Cold,30.2,71,110,246
Santa Cruz,2023,5,Influenza,31.8,73,119,85
Santa Cruz,2023,5,Pneumonia,31.8,73,119,156
Santa Cruz,2023,5,Bronchitis,31.8,73,119,109
Santa Cruz,2023,5,Asthma,31.8,73,119,133
Santa Cruz,2023,5,Common Cold,31.8,73,119,188
Bay,2023,5,Influenza,31.7,72,113,224
Bay,2023,5,Pneumonia,31.7,72,113,70
Bay,2023,5,Bronchitis,31.7,72,113,69
Bay,2023,5,Asthma,31.7,72,113,156
Bay,2023,5,Common Cold,31.7,72,113,490
Los Baños,2023,5,Influenza,31.9,76,77,290
Los Baños,2023,5,Pneumonia,31.9,76,77,47
Los Baños,2023,5,Bronchitis,31.9,76,77,71
Los Baños,2023,5,Asthma,31.9,76,77,183
Los Baños,2023,5,Common Cold,31.9,76,77,294
Victoria,2023,5,Influenza,31.5,76,108,234
Victoria,2023,5,Pneumonia,31.5,76,108,50
Victoria,2023,5,Bronchitis,31.5,76,108,58
Victoria,2023,5,Asthma,31.5,76,108,76
Victoria,2023,5,Common Cold,31.5,76,108,408
Pagsanjan,2023,5,Influenza,31.0,77,116,141
Pagsanjan,2023,5,Pneumonia,31.0,77,116,108
Pagsanjan,2023,5,Bronchitis,31.0,77,116,20
Pagsanjan,2023,5,Asthma,31.0,77,116,241
Pagsanjan,2023,5,Common Cold,31.0,77,116,414
Pakil,2023,5,Influenza,30.8,79,92,291
Pakil,2023,5,Pneumonia,30.8,79,92,100
Pakil,2023,5,Bronchitis,30.8,79,92,140
Pakil,2023,5,Asthma,30.8,79,92,175
Pakil,2023,5,Common Cold,30.8,79,92,497
Paete,2023,5,Influenza,31.5,76,74,174
Paete,2023,5,Pneumonia,31.5,76,74,159
Paete,2023,5,Bronchitis,31.5,76,74,100
Paete,2023,5,Asthma,31.5,76,74,117
Paete,2023,5,Common Cold,31.5,76,74,109
Pila,2023,5,Influenza,31.0,80,87,235
Pila,2023,5,Pneumonia,31.0,80,87,138
Pila,2023,5,Bronchitis,31.0,80,87,116
Pila,2023,5,Asthma,31.0,80,87,110
Pila,2023,5,Common Cold,31.0,80,87,137
Liliw,2023,5,Influenza,32.1,76,93,197
Liliw,2023,5,Pneumonia,32.1,76,93,90
Liliw,2023,5,Bronchitis,32.1,76,93,44
Liliw,2023,5,Asthma,32.1,76,93,117
Liliw,2023,5,Common Cold,32.1,76,93,126
Nagcarlan,2023,5,Influenza,30.3,76,104,149
Nagcarlan,2023,5,Pneumonia,30.3,76,104,34
Nagcarlan,2023,5,Bronchitis,30.3,76,104,30
Nagcarlan,2023,5,Asthma,30.3,76,104,125
Nagcarlan,2023,5,Common Cold,30.3,76,104,334
Majayjay,2023,5,Influenza,31.3,77,90,98
Majayjay,2023,5,Pneumonia,31.3,77,90,105
Majayjay,2023,5,Bronchitis,31.3,77,90,28
Majayjay,2023,5,Asthma,31.3,77,90,98
Majayjay,2023,5,Common Cold,31.3,77,90,215
Siniloan,2023,5,Influenza,30.8,80,88,183
Siniloan,2023,5,Pneumonia,30.8,80,88,115
Siniloan,2023,5,Bronchitis,30.8,80,88,61
Siniloan,2023,5,Asthma,30.8,80,88,82
Siniloan,2023,5,Common Cold,30.8,80,88,497
Famy,2023,5,Influenza,31.6,78,92,231
Famy,2023,5,Pneumonia,31.6,78,92,63
Famy,2023,5,Bronchitis,31.6,78,92,21
Famy,2023,5,Asthma,31.6,78,92,203
Famy,2023,5,Common Cold,31.6,78,92,250
Mabitac,2023,5,Influenza,31.9,81,134,193
Mabitac,2023,5,Pneumonia,31.9,81,134,189
Mabitac,2023,5,Bronchitis,31.9,81,134,126
Mabitac,2023,5,Asthma,31.9,81,134,51
Mabitac,2023,5,Common Cold,31.9,81,134,324
Rizal,2023,5,Influenza,31.6,73,90,153
Rizal,2023,5,Pneumonia,31.6,73,90,109
Rizal,2023,5,Bronchitis,31.6,73,90,87
Rizal,2023,5,Asthma,31.6,73,90,130
Rizal,2023,5,Common Cold,31.6,73,90,370
Alaminos,2023,5,Influenza,30.5,77,111,129
Alaminos,2023,5,Pneumonia,30.5,77,111,61
Alaminos,2023,5,Bronchitis,30.5,77,111,40
Alaminos,2023,5,Asthma,30.5,77,111,135
Alaminos,2023,5,Common Cold,30.5,77,111,400
Pangil,2023,5,Influenza,30.6,73,88,276
Pangil,2023,5,Pneumonia,30.6,73,88,160
Pangil,2023,5,Bronchitis,30.6,73,88,88
Pangil,2023,5,Asthma,30.6,73,88,137
Pangil,2023,5,Common Cold,30.6,73,88,132
Kalayaan,2023,5,Influenza,30.6,77,122,75
Kalayaan,2023,5,Pneumonia,30.6,77,122,186
Kalayaan,2023,5,Bronchitis,30.6,77,122,29
Kalayaan,2023,5,Asthma,30.6,77,122,194
Kalayaan,2023,5,Common Cold,30.6,77,122,208
Cavinti,2023,5,Influenza,31.8,75,110,93
Cavinti,2023,5,Pneumonia,31.8,75,110,181
Cavinti,2023,5,Bronchitis,31.8,75,110,140
Cavinti,2023,5,Asthma,31.8,75,110,46
Cavinti,2023,5,Common Cold,31.8,75,110,119
Biñan,2023,6,Influenza,28.6,83,212,222
Biñan,2023,6,Pneumonia,28.6,83,212,50
Biñan,2023,6,Bronchitis,28.6,83,212,58
Biñan,2023,6,Asthma,28.6,83,212,192
Biñan,2023,6,Common Cold,28.6,83,212,499
Cabuyao,2023,6,Influenza,29.6,82,187,299
Cabuyao,2023,6,Pneumonia,29.6,82,187,39
Cabuyao,2023,6,Bronchitis,29.6,82,187,21
Cabuyao,2023,6,Asthma,29.6,82,187,180
Cabuyao,2023,6,Common Cold,29.6,82,187,281
Calamba,2023,6,Influenza,28.8,80,203,190
Calamba,2023,6,Pneumonia,28.8,80,203,102
Calamba,2023,6,Bronchitis,28.8,80,203,42
Calamba,2023,6,Asthma,28.8,80,203,62
Calamba,2023,6,Common Cold,28.8,80,203,408
San Pedro,2023,6,Influenza,29.6,82,199,136
San Pedro,2023,6,Pneumonia,29.6,82,199,118
San Pedro,2023,6,Bronchitis,29.6,82,199,107
San Pedro,2023,6,Asthma,29.6,82,199,177
San Pedro,2023,6,Common Cold,29.6,82,199,328
Sta. Rosa,2023,6,Influenza,29.4,85,193,241
Sta. Rosa,2023,6,Pneumonia,29.4,85,193,53
Sta. Rosa,2023,6,Bronchitis,29.4,85,193,112
Sta. Rosa,2023,6,Asthma,29.4,85,193,208
Sta. Rosa,2023,6,Common Cold,29.4,85,193,127
San Pablo,2023,6,Influenza,28.6,84,199,204
San Pablo,2023,6,Pneumonia,28.6,84,199,166
San Pablo,2023,6,Bronchitis,28.6,84,199,39
San Pablo,2023,6,Asthma,28.6,84,199,156
San Pablo,2023,6,Common Cold,28.6,84,199,447
Santa Cruz,2023,6,Influenza,28.7,88,186,215
Santa Cruz,2023,6,Pneumonia,28.7,88,186,57
Santa Cruz,2023,6,Bronchitis,28.7,88,186,93
Santa Cruz,2023,6,Asthma,28.7,88,186,101
Santa Cruz,2023,6,Common Cold,28.7,88,186,297
Bay,2023,6,Influenza,28.7,87,211,278
Bay,2023,6,Pneumonia,28.7,87,211,112
Bay,2023,6,Bronchitis,28.7,87,211,33
Bay,2023,6,Asthma,28.7,87,211,115
Bay,2023,6,Common Cold,28.7,87,211,110
Los Baños,2023,6,Influenza,28.6,81,231,93
Los Baños,2023,6,Pneumonia,28.6,81,231,148
Los Baños,2023,6,Bronchitis,28.6,81,231,141
Los Baños,2023,6,Asthma,28.6,81,231,226
Los Baños,2023,6,Common Cold,28.6,81,231,324
Victoria,2023,6,Influenza,29.7,85,165,194
Victoria,2023,6,Pneumonia,29.7,85,165,93
Victoria,2023,6,Bronchitis,29.7,85,165,32
Victoria,2023,6,Asthma,29.7,85,165,248
Victoria,2023,6,Common Cold,29.7,85,165,151
Pagsanjan,2023,6,Influenza,29.0,85,172,234
Pagsanjan,2023,6,Pneumonia,29.0,85,172,130
Pagsanjan,2023,6,Bronchitis,29.0,85,172,139
Pagsanjan,2023,6,Asthma,29.0,85,172,196
Pagsanjan,2023,6,Common Cold,29.0,85,172,215
Pakil,2023,6,Influenza,28.4,82,189,64
Pakil,2023,6,Pneumonia,28.4,82,189,137
Pakil,2023,6,Bronchitis,28.4,82,189,134
Pakil,2023,6,Asthma,28.4,82,189,142
Pakil,2023,6,Common Cold,28.4,82,189,251
Paete,2023,6,Influenza,28.5,89,178,114
Paete,2023,6,Pneumonia,28.5,89,178,90
Paete,2023,6,Bronchitis,28.5,89,178,143
Paete,2023,6,Asthma,28.5,89,178,181
Paete,2023,6,Common Cold,28.5,89,178,117
Pila,2023,6,Influenza,28.9,89,198,267
Pila,2023,6,Pneumonia,28.9,89,198,60
Pila,2023,6,Bronchitis,28.9,89,198,72
Pila,2023,6,Asthma,28.9,89,198,170
Pila,2023,6,Common Cold,28.9,89,198,439
Liliw,2023,6,Influenza,29.0,88,215,266
Liliw,2023,6,Pneumonia,29.0,88,215,143
Liliw,2023,6,Bronchitis,29.0,88,215,30
Liliw,2023,6,Asthma,29.0,88,215,139
Liliw,2023,6,Common Cold,29.0,88,215,192
Nagcarlan,2023,6,Influenza,29.7,86,222,95
Nagcarlan,2023,6,Pneumonia,29.7,86,222,115
Nagcarlan,2023,6,Bronchitis,29.7,86,222,60
Nagcarlan,2023,6,Asthma,29.7,86,222,134
Nagcarlan,2023,6,Common Cold,29.7,86,222,449
Majayjay,2023,6,Influenza,29.1,83,222,139
Majayjay,2023,6,Pneumonia,29.1,83,222,108
Majayjay,2023,6,Bronchitis,29.1,83,222,26
Majayjay,2023,6,Asthma,29.1,83,222,244
Majayjay,2023,6,Common Cold,29.1,83,222,110
Siniloan,2023,6,Influenza,28.8,81,165,256
Siniloan,2023,6,Pneumonia,28.8,81,165,74
Siniloan,2023,6,Bronchitis,28.8,81,165,122
Siniloan,2023,6,Asthma,28.8,81,165,150
Siniloan,2023,6,Common Cold,28.8,81,165,169
Famy,2023,6,Influenza,28.4,87,201,165
Famy,2023,6,Pneumonia,28.4,87,201,57
Famy,2023,6,Bronchitis,28.4,87,201,35
Famy,2023,6,Asthma,28.4,87,201,85
Famy,2023,6,Common Cold,28.4,87,201,535
Mabitac,2023,6,Influenza,28.7,80,179,153
Mabitac,2023,6,Pneumonia,28.7,80,179,66
Mabitac,2023,6,Bronchitis,28.7,80,179,43
Mabitac,2023,6,Asthma,28.7,80,179,94
Mabitac,2023,6,Common Cold,28.7,80,179,494
Rizal,2023,6,Influenza,28.2,86,216,171
Rizal,2023,6,Pneumonia,28.2,86,216,45
Rizal,2023,6,Bronchitis,28.2,86,216,93
Rizal,2023,6,Asthma,28.2,86,216,72
Rizal,2023,6,Common Cold,28.2,86,216,239
Alaminos,2023,6,Influenza,30.0,83,201,62
Alaminos,2023,6,Pneumonia,30.0,83,201,92
Alaminos,2023,6,Bronchitis,30.0,83,201,124
Alaminos,2023,6,Asthma,30.0,83,201,55
Alaminos,2023,6,Common Cold,30.0,83,201,522
Pangil,2023,6,Influenza,29.6,83,213,143
Pangil,2023,6,Pneumonia,29.6,83,213,41
Pangil,2023,6,Bronchitis,29.6,83,213,44
Pangil,2023,6,Asthma,29.6,83,213,104
Pangil,2023,6,Common Cold,29.6,83,213,223
Kalayaan,2023,6,Influenza,29.5,80,163,153
Kalayaan,2023,6,Pneumonia,29.5,80,163,51
Kalayaan,2023,6,Bronchitis,29.5,80,163,76
Kalayaan,2023,6,Asthma,29.5,80,163,122
Kalayaan,2023,6,Common Cold,29.5,80,163,386
Cavinti,2023,6,Influenza,28.7,80,181,135
Cavinti,2023,6,Pneumonia,28.7,80,181,33
Cavinti,2023,6,Bronchitis,28.7,80,181,28
Cavinti,2023,6,Asthma,28.7,80,181,249
Cavinti,2023,6,Common Cold,28.7,80,181,371
Biñan,2023,7,Influenza,29.1,88,243,83
Biñan,2023,7,Pneumonia,29.1,88,243,157
Biñan,2023,7,Bronchitis,29.1,88,243,67
Biñan,2023,7,Asthma,29.1,88,243,218
Biñan,2023,7,Common Cold,29.1,88,243,207
Cabuyao,2023,7,Influenza,27.9,85,274,63
Cabuyao,2023,7,Pneumonia,27.9,85,274,105
Cabuyao,2023,7,Bronchitis,27.9,85,274,133
Cabuyao,2023,7,Asthma,27.9,85,274,195
Cabuyao,2023,7,Common Cold,27.9,85,274,344
Calamba,2023,7,Influenza,28.1,88,248,269
Calamba,2023,7,Pneumonia,28.1,88,248,149
Calamba,2023,7,Bronchitis,28.1,88,248,45
Calamba,2023,7,Asthma,28.1,88,248,69
Calamba,2023,7,Common Cold,28.1,88,248,226
San Pedro,2023,7,Influenza,29.4,83,231,59
San Pedro,2023,7,Pneumonia,29.4,83,231,121
San Pedro,2023,7,Bronchitis,29.4,83,231,35
San Pedro,2023,7,Asthma,29.4,83,231,220
San Pedro,2023,7,Common Cold,29.4,83,231,546
Sta. Rosa,2023,7,Influenza,28.0,84,233,103
Sta. Rosa,2023,7,Pneumonia,28.0,84,233,145
Sta. Rosa,2023,7,Bronchitis,28.0,84,233,28
Sta. Rosa,2023,7,Asthma,28.0,84,233,203
Sta. Rosa,2023,7,Common Cold,28.0,84,233,114
San Pablo,2023,7,Influenza,28.5,83,266,236
San Pablo,2023,7,Pneumonia,28.5,83,266,181
San Pablo,2023,7,Bronchitis,28.5,83,266,131
San Pablo,2023,7,Asthma,28.5,83,266,203
San Pablo,2023,7,Common Cold,28.5,83,266,508
Santa Cruz,2023,7,Influenza,27.7,85,274,268
Santa Cruz,2023,7,Pneumonia,27.7,85,274,134
Santa Cruz,2023,7,Bronchitis,27.7,85,274,35
Santa Cruz,2023,7,Asthma,27.7,85,274,177
Santa Cruz,2023,7,Common Cold,27.7,85,274,465
Bay,2023,7,Influenza,28.1,84,233,298
Bay,2023,7,Pneumonia,28.1,84,233,173
Bay,2023,7,Bronchitis,28.1,84,233,116
Bay,2023,7,Asthma,28.1,84,233,148
Bay,2023,7,Common Cold,28.1,84,233,290
Los Baños,2023,7,Influenza,29.5,88,289,63
Los Baños,2023,7,Pneumonia,29.5,88,289,102
Los Baños,2023,7,Bronchitis,29.5,88,289,109
Los Baños,2023,7,Asthma,29.5,88,289,231
Los Baños,2023,7,Common Cold,29.5,88,289,360
Victoria,2023,7,Influenza,29.4,83,229,72
Victoria,2023,7,Pneumonia,29.4,83,229,80
Victoria,2023,7,Bronchitis,29.4,83,229,123
Victoria,2023,7,Asthma,29.4,83,229,128
Victoria,2023,7,Common Cold,29.4,83,229,226
Pagsanjan,2023,7,Influenza,27.9,87,272,125
Pagsanjan,2023,7,Pneumonia,27.9,87,272,157
Pagsanjan,2023,7,Bronchitis,27.9,87,272,23
Pagsanjan,2023,7,Asthma,27.9,87,272,138
Pagsanjan,2023,7,Common Cold,27.9,87,272,546
Pakil,2023,7,Influenza,28.8,90,229,143
Pakil,2023,7,Pneumonia,28.8,90,229,83
Pakil,2023,7,Bronchitis,28.8,90,229,38
Pakil,2023,7,Asthma,28.8,90,229,159
Pakil,2023,7,Common Cold,28.8,90,229,337
Paete,2023,7,Influenza,29.3,88,240,162
Paete,2023,7,Pneumonia,29.3,88,240,96
Paete,2023,7,Bronchitis,29.3,88,240,96
Paete,2023,7,Asthma,29.3,88,240,158
Paete,2023,7,Common Cold,29.3,88,240,290
Pila,2023,7,Influenza,28.1,83,243,181
Pila,2023,7,Pneumonia,28.1,83,243,132
Pila,2023,7,Bronchitis,28.1,83,243,39
Pila,2023,7,Asthma,28.1,83,243,228
Pila,2023,7,Common Cold,28.1,83,243,258
Liliw,2023,7,Influenza,28.5,86,239,207
Liliw,2023,7,Pneumonia,28.5,86,239,36
Liliw,2023,7,Bronchitis,28.5,86,239,58
Liliw,2023,7,Asthma,28.5,86,239,119
Liliw,2023,7,Common Cold,28.5,86,239,366
Nagcarlan,2023,7,Influenza,28.2,89,226,144
Nagcarlan,2023,7,Pneumonia,28.2,89,226,174
Nagcarlan,2023,7,Bronchitis,28.2,89,226,153
Nagcarlan,2023,7,Asthma,28.2,89,226,149
Nagcarlan,2023,7,Common Cold,28.2,89,226,211
Majayjay,2023,7,Influenza,27.9,86,233,226
Majayjay,2023,7,Pneumonia,27.9,86,233,89
Majayjay,2023,7,Bronchitis,27.9,86,233,152
Majayjay,2023,7,Asthma,27.9,86,233,139
Majayjay,2023,7,Common Cold,27.9,86,233,249
Siniloan,2023,7,Influenza,29.3,85,227,243
